label,text_a
0,//@冷笑话精选：这样的音乐盛典一去不再复返了。。。[泪]
0,Wow..... //@玖伍?柒_kay:建议小贩以后带刀和电棍，见到畜生就捅[怒]
0,国内好多著名景点我都没去过：泰山、华山、长白山、九华山、普陀山、张家界、九寨沟、桂林、西藏、敦煌、喀纳斯、婺源、黄果树、，对这些地方人满为患和宰客没商量颇感恐惧。。。[衰]
0,这才是真正好吃又实惠的汤包！[馋嘴]佳家不再了！[心]纯蟹粉汤包一份12个，才99元，货真价实！好吃的流泪了！[泪]
0,连累了别人，是最烦人的事情，抱歉，我的朋友，我是无奈派！[怒]
0,今天要好好享受下阳光去[抓狂]//@明日蛋糕店老板:明天考试的小伙伴们注意保暖哦！@没有什么放弃的理由 @菁菁菁向前进 @你可以嘟一下不 @Bye--fly @LMomokoSk @李梓娅喜欢说是
0,有！[泪]
0,//@生活领悟:准啊！！[泪] [泪]
0,流行粗眉的时候，每天努力画啊[挖鼻屎]。感觉so好啊。温婉大气有没有 知性贤良有没有，结果：“你怎么天天跟武松似的？”我去！[怒]
0,宏观经济学者@胡释之 近日说了句话:（目前）谁储蓄谁傻冒…原来说的就是我这个傻冒，2007年，省吃俭用，好不容易凑够了100元，本希望能储点利息买包盐，结果…[泪][泪][泪][泪]…销了户，6年，我突然发现不见了60多包盐…
0,今天是腊八节，没吃到腊八粥，哎[伤心]发博记着，明年来看～
0,疯人院也给她转院吧！[哈哈] //@吉吉870609:说谁是黑呢？踢了！//@维尼疯人院01床虫子: 一群黑啊思密达，我可是khuntoria捧在手心里深沉爱着的虫子啊你们这样对我，我儿子和儿媳会怒的[泪][泪][泪][泪][怒][怒]到时候，不给你们小维尼玩[哼][哼][哼]
0,回复@不喝酒的令狐虫:不要对我们含沙射影！[怒]100kg的胖纸表示不！认！同！ //@不喝酒的令狐虫:我觉得，抄手的灵魂在于，肉馅一定要少，才好吃，才珍贵！
0,又到一年年终终结时，老计划有多少做到了有多少做不到的，新计划也要打印出来，头大[泪]
0,一大早就被楼下的鞭炮声吵醒了[怒]
0,我爸说…有人要你照片…给你介绍个相亲对象…要是觉得大二太早，大三最合适了[衰]我才[泪]我才20岁[泪]还不到[泪]
0,姐要AF啊！[抓狂]没有AF的日子逛街都索然无味有木有
0,现实是脚，文艺作品是鞋，被认为不合适就改呗！管它鞋成什么样呢？ //@宋晓鹏-新报星期六:泥马啊！介四直接要把水浒改成金瓶梅啊！ //@刘立淇:转给我?水浒传?的朋友们看！你们愁不愁？无奈呗？！[晕]
0,"[晕]不知道！晕！其实还是挺漂亮的哈哈！ //@Ssiya:= =..那是莪朋友,你也给点面子嘛..// @田耀儿 : 算了吧，国产的哪有日本的好！"
0,[泪] 图片多次上传失败……
0,?住微博及面??重影?我?Blog的?度[失望]
0,Viera是我最爱的泰国皮鞋品牌@Vivien汤圆很圆 。[呵呵]可以电话订购不？实在没时间逛商场[泪][泪][泪]//@泰国鸣人:看着不错！
0,当遥远的突然拉近至眼前时，我们除了感动下还能做点什么呢～ //@zhaomalele:[泪]  //@我还是良君://@Coeng苡?:看到这个 我觉得我为我平时的浪费奢侈感到羞耻
0,要知足哦??????。 //@李咏:接地气儿哈 我你她他 大撮的人儿 [哈哈] //@法图麦的妈妈:你这啥情况啊？[抓狂]
0,谁说咖啡对我不管用了的....现在整个人眼皮在打架但精神好亢奋，三小时后要起床，金赌烂！！[抓狂][抓狂]
0,我要是白金会员就好了[泪]
0,[哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈]有空来试试 //@浪里个浪儿:这货生生被你们吃鸟[抓狂]
0,某人昨天看了我的头发说，嗯，差不多了，半个月了，该修了。大哥，早跟你说了，我坐不住啊，我想要三个月修一次的短发！[抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂]
0,失眠就像初恋，上瘾了就停不住。挣扎了三个小时，这妞也不舍我去。[失望]明一早还要开会，放过叔吧！
0,天好冷……终于冬天了，冻得我脑仁疼[泪][泪]
0,心碎[伤心][伤心][伤心][伤心][伤心][伤心] //@小巫weewitch:朋友的邻居一名法国妈妈和两个女儿在那个航班上；闺蜜女儿的同学――母亲带着两个孩子和其中一位的女友在那个航班上，他们的爸爸一直在别国工作，悄然飞来北京给家人惊喜，迎接他的却是噩梦；闺蜜儿子学校一个二年级的孩子，双亲在那个航班
0,一喜一悲，喜的是楼上装修神曲终于不再唱了[哈哈]，悲的是他家今天吃饺子[怒]，哒哒哒哒哒哒，刀工还行！
0,嗯哪~~吃不下睡不着没澡洗//@维维小肥鹅: 14年前的今天我们是不是在装甲兵工程学院？//@??嘉-不?-?喜: 开学季，各种怀旧情绪啊[泪]
0,特别喜欢的一个卖山货村货的微博，用词向来洗炼有古意。昨天，忽然间崩出一个英文连词，[吃惊]接下去又连发了几条，忍痛读下去，城市气商业气网络气扑面而来，和它一惯的品牌形象（古朴、遁隐、悠远）南辕北辙，不禁扼腕痛惜。[伤心]
0,羡慕[抓狂] //@滇东北汉马:我自己给自己放假，不要这些鸟掺和！//@腾冲一品堂:虽11天假期就养活假日办，但放假越来越离传统，越来越离民众，征求意见既为假，建议取消假日办，支持的给个赞，支持的转一下，我们永远是传统中国人！@副都御史 @柏联和顺 @柏联和顺 @彩云游子 @高黎贡山茶业
0,"萌萌大晚上的要吃串儿，于是乎开车先去星巴巴兑换星冰乐护照，然后去吃串儿，其他的我没吃,那盘辣炒海蛏子是我搞定的，星冰乐+海鲜于是成了闹肚子的节奏[嘻嘻][嘻嘻][晕][晕][馋嘴][馋嘴][哼][哼]"
0,[汗] //@麻辣美猴王小多:转500次[怒] //@北京哥哥-玩转信用卡: 政府不要因为地方强烈反对或利益集团的要挟而不敢放开计划生育政策，再不正视现实，偌大的中国再过几年将无兵上战场，将被老龄化社会拖垮，中国经济将不再有活力！ 不要成为历史的罪人！
0,好感人[泪] //@新西兰旅游局: 像一个温馨的微微电影，广告中的主角，可爱的狗狗，奋不顾身跳到海里的一幕，真的超感人！有多少熟悉的场景你也在新西兰见过？！新西兰，感动无处不在。
0,让老爸老妈操心，是我最不愿意的！但是往往事与愿违！[悲伤]
0,我深有体会~！[泪]//@蔻蔻的甜与蜜: 怎么我认识的制片人都没有那么可爱滴表情捏？曾在编导脸上看到过”记者“的影子，而我就是那KB的“临时工”。//@李静: 我深有感悟
0,呵呵~鼻音很重吧，这还好，关键是总是流鼻涕很讨厌[汗]真不知道是感冒还是发展到鼻炎了，这要真是鼻炎可如何是好，专注瞄球时鼻涕掉下来的滋味可真是难过[抓狂] //@一切都会好起来的_:无论怎样的结果，在我们的心中你都是NO.1现在最重要的就是让感冒快快好，开开心来过大年！一路挺你[爱你]
0,@白莎莉88  //@老金曰:因为啥？知者自知，不知者不知。@谭暑?: [抓狂] //@陈劲松:[抓狂]为何中国不用？！//@求索太阳的人-邓晓东: 面对双反，中国企业不高兴，中国政府不高兴，中国SB!为何？
0,有种做梦失重的画面感。//@飞常准: [衰]
0,对于一个就喜欢吃面包的主，我该怎么办啊，愁死我了……每次吃饭，先面包面包吃个饱……简直了！！！[抓狂]
0,兄弟们聚餐！可惜我不能喝酒啊！[泪]还缺个老大哥！@赵伟-Michael
0,在家??吃大?蟹～?子走到?房看到後很不爽的?我?： ?咪～?甚?不放了它?？蚊子蟑螂你都放?甚?不放螃蟹？[失望]  你自己不?生?嘛要阿明?生？你不是?己所不欲勿施於人？ 我很?愧的跟他?～你?的?～?咪不吃了放了??～ 立刻?大?蟹送?朋友?享用～[怒]
0,"回复@德云朵朵:谢谢喜欢，不幸被看到老板另一面…[衰] //@德云朵朵:[嘻嘻]小店很有味道,看到小时候的玩意儿很怀念。虽然我住的有点儿远吧，颐和园内边儿，但一定会带朋友来吃[馋嘴]"
0,[衰] //@张罗起来:// @北影娇娇 :转发微博
0,放屁也有影响，身份证尾数单号的单号放屁，双号的双号放屁//@姚晨: [衰]//@新京报:[衰]//@凤凰视频: [衰]//@Yi昕然: 干脆单双号，一号开火做饭，二号冰锅冷灶！为APEC做贡献，我骄傲！
0,这个要问cult漫画青年@犬丸  //@叶彤:乐观和睦的家庭气氛 可以避免悲剧的发生 或许还可以这么理解……//@美丽小斑马: 求解啊[抓狂]@叶彤
0,[衰][衰]太坑了！宁可不想要下辈子了！//@Deesse嘉:太特么激动了！
0,我也是！[怒] //@pandamen趴打文:早好多年已?唔?去[哼]//@KC?味??:只是?????意攻?他人，?芳?今天不值得要去排?了。 //@McLeejohn:难饮都要去下 就好似澳门的劲香蕉香精味的蕉仔蛋糕一样 //@KAYS-KITCHEN中意?房:呢d米就?d＂?人＂?好??地方?，不知所?~~~妖[哼]
0,饿得胃疼了[伤心][伤心]
0,"//@万能的微博: #微博寻人#家人万分着急！持续转发！蔺瑞兰，女76岁，3月17日下午，在抚顺市劳动公园附近失踪，身高155CM,偏瘦，右眉头上边有一个红色痦子!“子欲孝而亲不在”[悲伤] ，辽宁抚顺的朋友们如果谁发现了老人请尽快跟她的家人姜亦进联系13394139329！多一次转发就多一次希望！"
0,这几天，天天面试。在找不到工作就该求包养了……[泪]
0,暂时没有//@Breathless佐小藤是左溢NC粉: 深圳有分店吗[泪]//@麒麟锦庭火锅道: 哈哈，肯定不会让小伙伴失望的呢！//@Breathless佐小藤是左溢NC粉: 看起来很好吃的样子[馋嘴]//@_妍?这辈子只?RTA: 真的好棒的一家店！11月工体有活动！到时候还会去光顾的！//@麒麟锦庭火锅道:谢谢朋友推荐，[亲亲]爱你
0,南方人物周刊，您这是欺负我手机版本低呢还是因为要收费？！[泪][泪]
0,//@没正行儿的云鹏:能怎样？//@顾文勤:这就是我们的国家！丢人！ //@端端michelle:[失望]//@精品达人王芳芳: 绝望！ //@FoxRina:看哭了[?]……?些才是“?家的首要??”。?那?多?收那?多?不知道?什?去了！真心?得???家靠不住了，大家一起努力?助需要?助的人?和需要?助的?物吧
0,回复@陆嘉友:[下雨] //@陆嘉友:回复@朱德?: 我已经很热咯，，，，，，，[伤心]
0,我次奥，这么贵……[怒]
0,只是看着[泪]
0,天蝎、巨蟹、双鱼是大吉啊。。。。其实我只想要大利就好了，缺钱[抓狂]
0,这蛋糕是哪里做的。。。[汗]//@陈桦Grace: 你们这群没节操的人！[抓狂]//@阿King1999:生日快乐，年年有今日，岁岁有今朝。@陈桦Grace
0,常静2012瑞鹤飞古筝音乐会将在1月15号在国家大剧院小剧场举行，今被告知票子已所剩无几，大麦链接如下http://t.cn/SyWsfj，不要觉得还多的是机会，呵呵，我真不敢保证能不能有2013常静音乐会了，你懂的[抓狂] @CRI龚铭 @费波FEIB @Misss畅 @解决网许怀哲 @乐者张笛 @潘安子 @齐刚@皮皮鲁和鲁曦曦
0,记得那天，等你回来......[泪]
0,//@隗有新:不懈的努力[衰]//@老胡-公民时评://@贺延光:一个政权能把空气管成这样，太不容易啦！
0,大爱的回锅肉！胃饿疼了。[泪]
0,"[泪]//@独来独往kris: 希望严惩罪犯！//@广州人社区: 一个无助的男友做了这个视频,看完哭红了双眼。。。"
0,#随手拍# 7月4日 北京的早晨和傍晚 [抓狂]
0,我算是自觉吗[衰][打哈欠]//@策划人白琨: 即将催生一个新的产业链
0,北京台真逗，@BTV档案 清明节的节目编排的[晕][汗][吃惊]不过挺好看的6
0,[抓狂]一定要学日文
0,大家周末都干嘛呢？[思考]我在家等快递，结果等到了，就悲哀了！一箱豆奶从西双版纳运来，24瓶碎了4瓶，无论包装都严实，都经不住暴力快递的摧残！中通快递够差劲的！[悲伤][怒骂]
0,我也想[泪] //@偶不是马云: //@华商晨报: 感动的哭还是？。。。//@鱼包九日: 有想哭的感觉[泪]
0,[泪] 一身肥肉丫//@肖楠://@我是筱爷:  @胖萌萌0 哈哈哈
0,响应@孙希萌 @邓立 @心理月刊主编王珲 @李瑞LeeRay @牛若英 @闻博_Jasper @杨凯-兰会所 转告朋友们。看着花总一路与假恶丑斗争，真爷们！//@徐莉_优品:加入！ //@GaoMing高明:行业先进的眼睛是雪亮的！//@伯爵徐友?:必?抵制，拆穿假面！[怒] //@GaoMing高明:不会与什么山寨「世界奢侈品协会」有染。
0,我会乖乖的！我会等你回来噢，，，你也乖！不然回来屁股打八瓣儿，，爱你哦[泪]
0,回复@王轶庶:我觉得让球事件的反应已经远远超出了事情本身，关于羽圈关于李永波的是是非非我实在不了解也无从判断，但明显感觉有人在利用这件事[衰] //@王轶庶:http://t.cn/zWN0ihq //@陈雨星-精品购物指南:是掌握了多么不堪的内幕让那么多人用那么恶毒的语言咒骂自己的同胞？！是有多愤青多不满才会有
0,说这话的人，嘴真贱，撕嘴。//@张开磊: 接下来该是“市民呼吸对PM2.5贡献不小”？[衰]
0,//@拉玛干Jessie:[怒][怒][怒][怒][怒][怒]食品安全！忍无可忍啊！
0,哎！ //@Happy张江:@小梅子GoGoGo： 还没看完就。。。看不下去了[泪]//@月月影影: 分了好几次才能忍住不哭的看完[泪]//@蓦矣:泪流满面，还好现在办公室没别人。。//@司约斗：躲厕所哭[泪]//@文潭字纷飞：趴在桌子上哭怕同事看见[泪]
0,是呀，现在的孩子口味太重，显然我们老了[晕] //@蛋炒饭Black:重口味//@宅女高珊:你们太复杂了[哼] //@忌廉小雪:[晕]是我想歪了吗 //@天坛北门的妞:莫非那什么也直不起来了吗？[偷笑] //@宅女高珊:说实话只是腰都直不起来了吗 ？[哼]//@歌手含笑:孩子手术很成功，在此祝他?＂六一儿童节＂快乐！
0,人性泯灭... //@感性老夏: 为何扔到北京[思考]难道是为了北京户口[哼]18年后再来相认[怒]还是北京的失足女青年太多 //@袅娜伊人-董小栗: 难怪……[衰]
0,粽子比?司好吃，?舟比泰坦尼克安全，艾草比蚊香好用，香包比香水持久，雄?酒比芝?士刺激。端午?真的必要！???我放假吧！！！[抓狂]
0,COS -- 小时候的外号叫三儿（不知道为啥。。。），然后这个孙子@赵哥是?喵喵咪 楞是说我抠儿，结果丫就给演化成抠三儿=COS（cosin）了[怒]
0,被邀请去达人之夜了又，很纠结。去了看着大奖被别人抱走~~~呜呜呜~~~还不如不去[泪]
0,我古代叫＂于伊忆＂？？？好难发音啊，谁要大声喊我，旁人还以为她在唱京剧呢。。。于伊忆[泪]
0,//@立山而林: 中国人民从此站起来了，你信吗?//@niuniuniang:[泪] //@千丝云:悲哀[泪]
0,参考余华的《第七日》，书名第七日确实放在黄金分割点上，然后余华的字样放在左上角，符合人的眼睛的逻辑顺序，比较市场化的封面，魏老师的这本，另辟蹊径，也不是不可以，我很喜欢，哈哈 //@西丰客人在1984:@漆菇凉 说过啊:职业病又来了：书名往上挪至黄金线[泪]
0,天津一日游，人在呢，钱都进老板腰包了[泪]
0,唉~~//@马占凯: [蜡烛][伤心]//@苏湘迅: [蜡烛]//@多听电台: [蜡烛]//@贺江兵: [蜡烛]//@青媒素: [蜡烛]//@北京厨子:[蜡烛]//@晓玲有话说: [蜡烛]//@灰色烟圈的烟圈: [蜡烛]//@哇靠Vocal: [?] [蜡烛]
0,回覆@何色儿Vanne:?些我是以前就知道的，只是道理人人懂，??起??，最主要?是看?合自己的是什? //@何色儿Vanne:戳中[泪]@荔枝人民的好公仆 @StArieL
0,午餐在图书大厦东侧胡同的一家陕西面馆，一胖小伙坐我对面，美美地吃着一碗岐山臊子面，都快见底了，发现面碗里有两根头发，张着嘴，愣住了。他喊来服务员，服务员俯下身，非常认真地问了一个问题：是长头发，还是短头发。。。[抓狂]
0,个体的差异很大，同样的人，在不同时期的差异也很大//@marfada_fangfang：//@花匠丫丫：//@环球时尚旅行：[泪]
0,/重刑！/@朱坤岭: 对这种丧尽天良的人贩，必须处以重刑！[怒]
0,让人想哭的漫画[泪]
0,……//@简白: 瞎JB整！！//@史一里: 这时候广电总局就不知道到哪去了。 //@谁用了我的yzapril: [衰] //@zackbu:美女自动脱光给八路过眼瘾并。。。。。。。我估计一致是立枪礼吧
0,//@小疯子到乔帮主碗里来://@爱豆最靠谱的御爪: [可怜]//@安娜唯望钟君安: //@小米粥三份-求工作啊求工作: //@Wassister: [抓狂]//@哇哇哇白树: //@想和钟帮主吃萝卜糕的薄荷: 转发微博
0,[许愿]//@女导演周小YO的水世界: [泪]我想起了。。。。。[泪][泪]
0,#缅甸# 不知为啥租车司机带我去买的曼德勒到蒲甘的票竟然是当地人的班车。车子破不说，还经常停车拉人到站，更郁闷的是车子开出2小时就坏了，修了一小时车。即便这样，我们也在凌晨2点到了蒲甘[泪]
0,交友不慎啊[抓狂] //@阿拾柒:我们找时间去首都吧？[偷笑][偷笑]//@玉面大叔:仰望万元户[bm顶]//@阿拾柒: 通过你之前各种晒好吃的，我确定你的工资已到达6位数，请客！！！//@-装嫩薇_:我可以直接泪崩不说话吗？ //@阿拾柒:@-装嫩薇_ 万元户，你还好吗？？
0,@李彦纶 突然想到咱们那片子[泪] //@关注英语:医生，麻烦给我开点后悔药，再给我来杯忘情水。@抽?的女人_
0,?《记得?还是不可逾越的泪点之歌。[泪][泪][泪][泪]
0,七点多又要起床去大会堂，睡三个小时太痛苦了，还不如不睡呢。[抓狂]
0,重点是我病了好吗！[抓狂] //@江南:那份手稿现在能值1000万啊！被人捡到之后就可以趁着春节物流中断的时候盗印，之后赶在节后第一时间发出……
0,北京有5万家餐饮服务企业， 就因为反腐，每月休克7000家，这不是胡说八道吗[嘻嘻][嘻嘻][嘻嘻] 谁统计的[晕][晕][晕]//@热点红姨:还是@黄记煌-黄耕  的模式好哈！[鼓掌]
0,热啊热啊……热死我了。[抓狂][抓狂][抓狂][抓狂] http://t.cn/zWadar8
0,啊啊啊啊啊啊啊啊啊啊啊 啊啊。。。。。。。。。。。。。。。。。被疯狂艾特了[抓狂]那谁，赶紧把微博删了[抓狂]
0,是这个节目吗？@阿拉上海人晓林 怎么报名？//@Emile袁: @茉茉夏 @时尚潮妹 @小荷姊姊 @小荧星陈慧萍 年轻辣妈们的舞台，蜜动员我去参加，我家小儿说：“你就算了吧，咱们丢不起那人……”[泪]。只好鼓动妹妹们啦~~~//@楚丫儿: 发动妈妈们来参加吧@Emile袁
0,//@思想汇聚人生: [泪]
0,[左哼哼][怒骂]你脾气才不好，你全家脾气都不太好！[弱][右哼哼]//@全球经典语录集:[挖鼻屎]
0,老子最后[晕]  //@飞茉儿:老子打头[太开心]  //@宋潇儿:老子倒数
0,@自由小精灵2011 四万多刀的车，一到天朝变五六十万了？[汽车][晕]
0,每当下雨的时候，也是我脊椎隐隐作痛的时候。这都是十多年前脊椎被摔伤后落下的病根。告诫穿高跟鞋的女孩们，下楼梯一定要小心。[失望]
0,相互虐心[衰][衰] //@韩萌呵://@丹眼看: //@子午CPA: [good]
0,[衰][吃惊] //@薛蛮子:禽流感加死猪，这个联想吓死人！
0,【《葫芦娃》将拍电视剧 网友：求放过童年回忆】儿时经典动画片《葫芦娃》有可能被拍成电视剧了！网友爆料，国家新闻出版广电总局官网上，《金刚葫芦娃》的电视剧出现在拍摄名单中，故事里不是只有蝎子精跟蛇精，还会多出黄鼬精黑鼠精。网友纷纷求饶：求别糟蹋童年回忆！[泪] http://t.cn/8sGNJsm
0,[泪]人人都在感叹他的外形，有多少知道他的生活。他对生活失望了吗？[泪]
0,@王亚彬 妹妹受累评评。//@邵泽辉: 这就是传说中的小陀螺吗？[晕]//@房骏驹: [晕] //@朱丽小姐少女疑云: 这……这不科学！！！不过不得不说：好功夫！！！/@大颊沙鼠: 这娃逆天了！！
0,不记得刚刚是在梦里还是真的听到楼下又鞭炮又放歌又烟花的是在办婚礼[泪]周末啊，能不这么早么。。。我这么强大的睡眠能力都被吵醒三四次了，并且现在彻底醒了[泪]
0,//@全球时尚：我心中一直以来最纯净最阳光最灿烂的 彩虹糖...[泪]
0,它在原地呆坐了一个多小时[泪]//@张帅senior: 可爱又心酸。。
0,//@袁梅://@笔名宕子的李珲:该法之害，将甚于文革。 //@医生王进胜:恐怖[衰][怒] //@陈钾肥日报: //@陈朝华: 生动简洁 //@落魄书生周筱?:可怕！
0,偶的没报错//@LunarHuang: [泪]热色特
0,第19天 瘦了 7.5 斤。晚上烧烤聚会。考验来了[晕][晕][晕][晕][晕][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂]
0,10斤不够，我要瘦NNNNNNNN斤[衰]  //@飞茉儿:一定要转
0,开会中，木有包子吃，要饿晕了[晕][睡觉]
0,你们都在刷淘宝购物的微博，可我压根忘了这一茬，电脑关了的我此刻那叫一个悔啊悔~~~[泪][抓狂]
0,恩[泪]，也帮我看好咋孩子小虎的小lan子！吻你亲爱的！[偷笑]
0,刚在ATM机取现金，前面有个小姑娘拿着不下十张银行卡在进行交易，一张木钱两张木钱三张木钱……就这样把手里所有的银行卡试了个遍[抓狂]我说了句：姑娘我着急能先用一下吗！那小姑娘哇的就哭了！吓死我了[汗]
0,真棒，渴望！[抓狂]
0,//@小wallace哇: //@疯狂的小梅子: 一辈子不爬墙！！！！//@视觉动物求交往爱男神: 帮主！我要誓死追随你！！！[抓狂]//@丐帮弟子叩见钟氏乔帮主: @钟汉良@华策影视@赖水清 谢谢你们！[泪][泪][泪][泪]就凭这片花足以预见这部作品的伟大！！！！！！期待#2012天龙八部#
0,正被胃肠功能不正常折磨的人表示，我正焦虑中[泪]
0,[抓狂]什么玩意儿，欺负我们帅哥
0,[怒] //@CBD网:提醒家长们注意了！[话筒]
0,啥时候脚能好啊[泪]
0,@老虎家的兔子小姐 //@中美智库:[泪]做个好男人，很辛苦呀
0,上帝的提示，你们不爱他们，我把他们带走了。//@隐者飞飞: 又是校车？又是幼儿？救救孩子吧，快规范校车吧。不要把安全的校车送外国啦。[围观]//@三狼WF: //@诺洛索菲亚: 啊！！！！！！！！[伤心]//@孤狼受伤了: 盼平安
0,[泪] //@ChloeZ:[抓狂][可?]//@余荻: MLGBD艹 心疼的要哭了 希望大翔能够再次起跑 或者成为教练再带更多的大翔出来！ //@丽嫦秘书:转发微博
0,郁闷。。。上午到瓷砖店里刚想付钱，设计师一个电话打来把我的方案枪毙了！[汗]只好从0开始了。。。[泪][泪][泪][泪][泪]我也想喝薄荷巧克力！[抓狂]
0,"还是那句话，盗图成本太低，牟利没有底线[怒]感谢美女支持[抱抱]//@手边巴黎urruolan: 把黑哥的大片作为网店销售的样片,侵权+谋取私利,这是极其需要拿来曝光的,要求他撤掉照片和相关商品并道歉.可见@黑摄会被抢注 的美图影响力太广,防不胜防啊!"
0,回复@夏志刚329:谢谢[嘻嘻] //@夏志刚329:生日快乐![礼物][蛋糕] //@明星经纪貊苒MoRan:谢谢哥[太阳] //@郭仔音乐:今天是貊苒生日啊，祝福生日快乐。[蛋糕] //@明星经纪貊苒MoRan:[爱你][爱你][爱你]亲爱的[泪][泪][泪]
0,下楼梯做扶手滑下来摔了，把后脑勺磕出血！[泪]这些坏事小时全干过！忏悔！[泪] //@台词丶音乐丶电影:几乎全中[偷笑]
0,苦恼啊！纠结啊！玉帝啊！无线网络还是木办法用，即使连上还是软件木办法用，还是要插着网线用。烦！[抓狂]
0,今晚大本营，@李多海 @张佑赫 @蔡妍 轮番来袭，精彩升级！[鼓掌] 李多海自爆与@潘玮柏 深深相爱？[吃惊] 热辣猛料现场惊叫连连！[抓狂] 现场皮肤大测试，快乐家族与靓丽韩星齐受考验？[嘻嘻] 更有综艺大PK，张佑赫、蔡妍与快乐家族谁是游戏王！[哈哈] 今晚精彩不容错过！[耶]
0,北京干燥得让人烦躁[抓狂]
0,穿着羽绒服在广州真傻，妹子们都穿短裙漏大白腿的。唉！[酷][酷][衰][衰][衰] 我在:http://t.cn/zjSCOSb
0,[抓狂][抓狂][抓狂] [委屈][委屈][委屈]//@Lumpyzhang:@KelvinRabbit @诺然小窝 @豹子的世界 @智者千虑_鹏程万里 犀飞利呢[太开心]
0,中药草菅人命，SFDA为虎作伥。[怒]
0,“阿爷无大儿，木兰无长兄。”对，正因为木兰没长胸所以才能替爷出征[晕]
0,@CraigHong 拉萨不是雾霾，理由：第一，北方雾霾在东部，无法南下影响海拔3500多米高的拉萨；第二，昨日去纳木错，并无扬尘，空气极好；第三，这不是雾霾，而是浮沙和扬尘，pm10指数破千，而pm2.5正常就是证据。 //@新鲜旅: #拉萨雾霾#离蓝天白云最近的地方，也变成灰蒙蒙的一片了[伤心][伤心][伤心]
0,刚才还有 一扭脸城管来了...[泪] @禾白小三MU
0,都在干嘛去了？？药监局的人都吃什么饭的[怒骂] //@爱很简单: //@百合花舞者: //@马羚:?混蛋啊！转！ //@李雪琴:// @江筱湖 :// @一号姐姐 :各位家长注意了。
0,你这不叫失眠，叫精力旺盛[哈哈] //@鲍尔大智:同样[泪][泪]
0,[汗]//@mxwu: 我勒个去！ //@mingsheng1:我很好奇的是，这种行为是否违法？支付宝可否起诉他？//@程序员江科: [衰]//@张小溪v:[生病]//@来去之间: [熊猫] //@王海杰CK:转发微博
0,贝贝，我要小鱼[泪]
0,擦，排了一个半小时了没车…[泪]@我是张婷呀 @闹闹滴臭臭 @王凡你做什么 @光闸老师 @勇哥LY @超哥肿么了  你们也注意啦…
0,[泪] 我家以前黑猫就是这样的。。。。我好想他！！！
0,看来小方舟还有市场[嘻嘻][嘻嘻] //@一米阳光CHINA:感觉现在比2012还厉害，星星都大批掉下来了 //@差不多的光光: 2012过去了，难道灾难还会来临[衰][衰]
0,今天晚上罪恶地吃了一个冰淇淋！还是核桃黄油口味的，OMG! 我要控制我自己！[抓狂][抓狂]
0,看了大家的评论，俺平衡了。。 //@神_威:值班就抱怨了？！每天还要更新27条啊！还要做攻略啊！还要做专题啊！[泪]小伙伴们一起来吐槽吧 @_挺拔先森 @德龙不是德隆 @艾利克斯超 @小明小嗨小流氓 @宫研羽 @halo威武荡漾
0,我们不救自己，自己就会被吃。 //@雁过千帆:都关，小狗多可怜啊，我们再不就他们，他们就要被吃了//@黄平Wendy：我们的中国怎么了？每天问一次。有高人解答吗？//@59175917陈逸峰:[怒]  // @猫扑天涯宽带山 :// @solare :// @青Qing草 ://  @财产公示天乙  :转 //  @崇法  ：转发微博。
0,回复@锐女学_偏执的帽子:帽子是大神，别来抢小墨老师对我的宠爱！！！[怒] //@锐女学_偏执的帽子:有好书？也求一本抱着碎觉[花心] //@周飞0:回复@0墨清清0:我不追星，但我追小墨老师的书。是可以陪伴我，到我孩子出生的，到我孩子长大的好书啊。[哈哈]
0,姐，善良=幸福，下次?起[衰] //@读易洞de洞婆婆:三哥，姆们小区的两位美眉去你那里了。好生款待哟。@懒人业余餐厅 @黄天space
0,[泪] [蜡烛] 华安，下次要乖D啦，唔好甘禽青......
0,回复@BigBiang:当时太瞌睡了，根本没心思害怕[困] [困] //@BigBiang:我想的是咱们回津的那趟有持枪逃犯同车的短途旅程~惊心动魄//@小丽贝尔：是啊，太像啦，我又想起来当年因为张艾嘉演女上司太逼真，然后把没写完稿子的我吓哭的那一幕[泪] [抓狂] //@田丸子：这不是《华丽上班族之生活与生存》的布景
0,华工的天啊还是那么让人心痒的蓝啊我要二饭的肠粉[抓狂][嘻嘻][哈哈][偷笑][酷][可爱][爱你]@晚安?筒
0,#北京吃货在美国#。。米国的第8天：早上6:30AM。。偶居然被饿醒了。。偶滴胃不会已经变成米国胃了吧？！[晕]。好吧。。起床了。。要下楼吃早餐了。。Good morning Nashville！@鹏的莹 @劲松侯老师 @现代可汗@紫色流星云30 @BTV李洋 @爱吃爱生活 @chen_橙 @70后的Peter哥
0,往往让机会溜走[泪]//@陈-紫瑶:是挺准呢// @热电影 ：大家觉得准么？[呵呵]
0,谁要是能帮我恢复U盘的数据，让我干嘛都行！所有筹备的数据都在里面，怎么就恢复不了了呢？我到底对它干了什么呢？我不想活啦！！！[抓狂][抓狂][抓狂]
0,[晕]//@囡囡-Vicki: 转发微博
0,[怒]//@幸福的柚子麻麻: 为什么会这样//@Angela幸运星: 太可恶了[怒]//@语耕--许生元: 转发微博
